word,count,freq,worldfreq
hugs,17,1.0001300169022E-5,3.8904514499428E-6
frantic,17,1.0001300169022E-5,2.0417379446695E-6
seeming,17,1.0001300169022E-5,2.3442288153199E-6
merchant,17,1.0001300169022E-5,1.2302687708124E-5
theories,17,1.0001300169022E-5,1.5135612484362E-5
regarding,17,1.0001300169022E-5,4.3651583224017E-5
t_enki,17,1.0001300169022E-5,0
horrified,17,1.0001300169022E-5,2.454708915685E-6
sweater,17,1.0001300169022E-5,4.8977881936845E-6
adjacent,17,1.0001300169022E-5,1.2022644346174E-5
discarded,17,1.0001300169022E-5,3.630780547701E-6
rattling,17,1.0001300169022E-5,1.3489628825917E-6
insulated,17,1.0001300169022E-5,1.81970085861E-6
arm's,17,1.0001300169022E-5,9.5499258602144E-7
fastest,17,1.0001300169022E-5,1.5488166189125E-5
blamed,17,1.0001300169022E-5,7.2443596007499E-6
brushing,17,1.0001300169022E-5,2.6915348039269E-6
jam,17,1.0001300169022E-5,1.2882495516931E-5
mandibles,17,1.0001300169022E-5,2.5703957827689E-7
verification,17,1.0001300169022E-5,4.677351412872E-6
jetpack,17,1.0001300169022E-5,2.6302679918954E-7
tripped,17,1.0001300169022E-5,2.6302679918954E-6
astride,17,1.0001300169022E-5,3.4673685045253E-7
timed,17,1.0001300169022E-5,3.5481338923358E-6
ages,17,1.0001300169022E-5,3.388441561392E-5
shuffle,16,9.4129883943736E-6,2.8183829312645E-6
ambulances,16,9.4129883943736E-6,1.1748975549395E-6
duration,16,9.4129883943736E-6,1.4454397707459E-5
partial,16,9.4129883943736E-6,1.6218100973589E-5
prevented,16,9.4129883943736E-6,1.3803842646029E-5
camp,16,9.4129883943736E-6,6.1659500186148E-5
moderate,16,9.4129883943736E-6,1.9054607179632E-5
roundabout,16,9.4129883943736E-6,2.1877616239496E-6
masters,16,9.4129883943736E-6,2.3988329190195E-5
peers,16,9.4129883943736E-6,9.7723722095581E-6
compose,16,9.4129883943736E-6,3.7153522909717E-6
birth,16,9.4129883943736E-6,6.1659500186148E-5
shining,16,9.4129883943736E-6,9.1201083935591E-6
flattened,16,9.4129883943736E-6,2.089296130854E-6
erased,16,9.4129883943736E-6,2.6302679918954E-6
skirmish,16,9.4129883943736E-6,1.0964781961432E-6
bidding,16,9.4129883943736E-6,5.0118723362727E-6
tattered,16,9.4129883943736E-6,4.8977881936845E-7
stragglers,16,9.4129883943736E-6,3.8018939632056E-7
ducking,16,9.4129883943736E-6,9.5499258602144E-7
wheelchair,16,9.4129883943736E-6,6.7608297539198E-6
haven,16,9.4129883943736E-6,1.1748975549395E-5
streak,16,9.4129883943736E-6,9.1201083935591E-6
codex,16,9.4129883943736E-6,1.8620871366629E-6
driver's,16,9.4129883943736E-6,5.2480746024977E-6
absent,16,9.4129883943736E-6,9.5499258602144E-6
director's,16,9.4129883943736E-6,1.949844599758E-6
chewed,16,9.4129883943736E-6,1.5848931924611E-6
precedent,16,9.4129883943736E-6,5.7543993733716E-6
hefted,16,9.4129883943736E-6,2.1877616239496E-8
widow,16,9.4129883943736E-6,1.0471285480509E-5
jokes,16,9.4129883943736E-6,1.9952623149689E-5
scrape,16,9.4129883943736E-6,2.089296130854E-6
unscathed,16,9.4129883943736E-6,8.7096358995608E-7
tier,16,9.4129883943736E-6,1.1748975549395E-5
shaky,16,9.4129883943736E-6,2.5118864315096E-6
legal,16,9.4129883943736E-6,0.00011748975549395
colorful,16,9.4129883943736E-6,5.6234132519035E-6
relative,16,9.4129883943736E-6,3.4673685045253E-5
bordered,16,9.4129883943736E-6,1.5135612484362E-6
blown,16,9.4129883943736E-6,1.4791083881682E-5
creative,16,9.4129883943736E-6,4.0738027780411E-5
sister's,16,9.4129883943736E-6,3.388441561392E-6
balances,16,9.4129883943736E-6,4.2657951880159E-6
spitting,16,9.4129883943736E-6,2.5703957827689E-6
lunging,16,9.4129883943736E-6,1.7782794100389E-7
utter,16,9.4129883943736E-6,6.3095734448019E-6
wavy,16,9.4129883943736E-6,1.3803842646029E-6
scratching,16,9.4129883943736E-6,3.1622776601684E-6
peter,16,9.4129883943736E-6,7.7624711662869E-5
contingency,16,9.4129883943736E-6,3.388441561392E-6
containing,16,9.4129883943736E-6,3.3113112148259E-5
popping,16,9.4129883943736E-6,5.2480746024977E-6
gravel,16,9.4129883943736E-6,5.3703179637025E-6
dating,16,9.4129883943736E-6,3.5481338923358E-5
intel,16,9.4129883943736E-6,9.3325430079699E-6
calmer,16,9.4129883943736E-6,1.0964781961432E-6
creased,16,9.4129883943736E-6,2.2387211385683E-7
laced,16,9.4129883943736E-6,1.7782794100389E-6
lieutenant,16,9.4129883943736E-6,2.8183829312645E-5
stations,16,9.4129883943736E-6,3.7153522909717E-5
insistent,16,9.4129883943736E-6,1.0232929922808E-6
breadth,16,9.4129883943736E-6,3.1622776601684E-6
pillars,16,9.4129883943736E-6,4.677351412872E-6
occupying,16,9.4129883943736E-6,4.677351412872E-6
shrunk,16,9.4129883943736E-6,1.4125375446228E-6
associated,16,9.4129883943736E-6,7.9432823472428E-5
volunteer,16,9.4129883943736E-6,1.81970085861E-5
surreal,16,9.4129883943736E-6,3.3113112148259E-6
fixture,16,9.4129883943736E-6,2.9512092266664E-6
underwear,16,9.4129883943736E-6,8.128305161641E-6
caseworker,16,9.4129883943736E-6,2.2387211385683E-7
eli,16,9.4129883943736E-6,5.1286138399136E-6
mars,16,9.4129883943736E-6,1.949844599758E-5
detention,16,9.4129883943736E-6,1.2589254117942E-5
institution,16,9.4129883943736E-6,3.019951720402E-5
fox,16,9.4129883943736E-6,3.8904514499428E-5
strides,16,9.4129883943736E-6,1.8620871366629E-6
bitter,16,9.4129883943736E-6,1.6218100973589E-5
ribcage,16,9.4129883943736E-6,1.9054607179632E-7
trembling,16,9.4129883943736E-6,1.81970085861E-6
delivering,16,9.4129883943736E-6,1.122018454302E-5
clattered,16,9.4129883943736E-6,1.2882495516931E-7
sentiment,16,9.4129883943736E-6,9.7723722095581E-6
boarded,16,9.4129883943736E-6,3.019951720402E-6
coherent,16,9.4129883943736E-6,4.7863009232264E-6
brutal,16,9.4129883943736E-6,1.0232929922808E-5
mop,16,9.4129883943736E-6,2.2387211385683E-6
interview,16,9.4129883943736E-6,6.7608297539198E-5
grows,16,9.4129883943736E-6,1.5135612484362E-5
henchmen,16,9.4129883943736E-6,6.606934480076E-7
fireball,16,9.4129883943736E-6,1.5488166189125E-6
inspiration,16,9.4129883943736E-6,2.089296130854E-5
indoors,16,9.4129883943736E-6,3.7153522909717E-6
tragedy,16,9.4129883943736E-6,1.4791083881682E-5
imposing,16,9.4129883943736E-6,6.7608297539198E-6
eliminating,16,9.4129883943736E-6,5.7543993733716E-6
richter,16,9.4129883943736E-6,1.6218100973589E-6
metaphorical,16,9.4129883943736E-6,1.0715193052376E-6
person's,16,9.4129883943736E-6,1.0715193052376E-5
cues,16,9.4129883943736E-6,3.1622776601684E-6
pouch,16,9.4129883943736E-6,2.3442288153199E-6
decides,16,9.4129883943736E-6,1.4125375446228E-5
20,16,9.4129883943736E-6,0
relevant,16,9.4129883943736E-6,4.0738027780411E-5
dragonslayers,16,9.4129883943736E-6,1.3803842646029E-8
negotiate,16,9.4129883943736E-6,1.0715193052376E-5
interacted,16,9.4129883943736E-6,8.9125093813375E-7
slowness,16,9.4129883943736E-6,4.8977881936845E-7
logged,16,9.4129883943736E-6,3.981071705535E-6
motherfuckers,16,9.4129883943736E-6,1.9054607179632E-6
glacial,16,9.4129883943736E-6,2.1379620895022E-6
accurate,16,9.4129883943736E-6,3.4673685045253E-5
cozen,16,9.4129883943736E-6,2.3988329190195E-8
pistol,16,9.4129883943736E-6,8.3176377110267E-6
roving,16,9.4129883943736E-6,8.128305161641E-7
accumulated,16,9.4129883943736E-6,6.3095734448019E-6
exposure,16,9.4129883943736E-6,2.6302679918954E-5
confined,16,9.4129883943736E-6,7.7624711662869E-6
vertical,16,9.4129883943736E-6,1.5488166189125E-5
cracking,16,9.4129883943736E-6,7.5857757502918E-6
mai,16,9.4129883943736E-6,3.8904514499428E-6
consensus,16,9.4129883943736E-6,1.4125375446228E-5
dislike,16,9.4129883943736E-6,8.128305161641E-6
era,16,9.4129883943736E-6,4.1686938347034E-5
retracted,16,9.4129883943736E-6,1.2589254117942E-6
flowers,16,9.4129883943736E-6,3.8018939632056E-5
murderer,16,9.4129883943736E-6,5.8884365535559E-6
forgetting,16,9.4129883943736E-6,8.7096358995608E-6
surround,16,9.4129883943736E-6,5.8884365535559E-6
gorilla,16,9.4129883943736E-6,3.388441561392E-6
shrill,16,9.4129883943736E-6,5.8884365535559E-7
strangled,16,9.4129883943736E-6,1.6595869074376E-6
cabinets,16,9.4129883943736E-6,2.6915348039269E-6
organizing,16,9.4129883943736E-6,9.1201083935591E-6
pulverized,16,9.4129883943736E-6,2.8183829312645E-7
ins,16,9.4129883943736E-6,7.0794578438414E-6
cuff's,16,9.4129883943736E-6,0
session,16,9.4129883943736E-6,4.4668359215096E-5
spaced,16,9.4129883943736E-6,2.2908676527678E-6
weary,16,9.4129883943736E-6,3.8904514499428E-6
challenging,16,9.4129883943736E-6,1.4791083881682E-5
serial,16,9.4129883943736E-6,1.2882495516931E-5
avenue,16,9.4129883943736E-6,1.8620871366629E-5
jet,16,9.4129883943736E-6,1.8620871366629E-5
radioactive,16,9.4129883943736E-6,5.7543993733716E-6
mercenary,16,9.4129883943736E-6,1.6982436524617E-6
drinks,16,9.4129883943736E-6,2.5703957827689E-5
magic,16,9.4129883943736E-6,5.1286138399136E-5
smelling,16,9.4129883943736E-6,3.4673685045253E-6
theodore,16,9.4129883943736E-6,4.2657951880159E-6
vigilante,16,9.4129883943736E-6,1.6982436524617E-6
expert,16,9.4129883943736E-6,3.4673685045253E-5
grove,16,9.4129883943736E-6,6.3095734448019E-6
trips,16,9.4129883943736E-6,1.5848931924611E-5
deeply,16,9.4129883943736E-6,2.7542287033382E-5
payment,16,9.4129883943736E-6,3.388441561392E-5
sanguine,16,9.4129883943736E-6,4.8977881936845E-7
satyrical,16,9.4129883943736E-6,1.1481536214969E-8
default,16,9.4129883943736E-6,1.949844599758E-5
designs,16,9.4129883943736E-6,2.1379620895022E-5
leister,16,9.4129883943736E-6,2.1379620895022E-8
assure,16,9.4129883943736E-6,1.0715193052376E-5
nodding,16,9.4129883943736E-6,1.2589254117942E-6
referred,16,9.4129883943736E-6,4.677351412872E-5
unmoving,16,9.4129883943736E-6,9.5499258602144E-8
kidnapping,16,9.4129883943736E-6,5.6234132519035E-6
pinning,16,9.4129883943736E-6,1.0964781961432E-6
limping,16,9.4129883943736E-6,8.5113803820238E-7
awe,16,9.4129883943736E-6,5.6234132519035E-6
streaked,16,9.4129883943736E-6,5.2480746024977E-7
calf,16,9.4129883943736E-6,4.3651583224017E-6
dennis,16,9.4129883943736E-6,1.0964781961432E-5
uneven,16,9.4129883943736E-6,3.3113112148259E-6
refuge,16,9.4129883943736E-6,9.3325430079699E-6
feature,16,9.4129883943736E-6,5.4954087385762E-5
mover,16,9.4129883943736E-6,1.3489628825917E-6
accounting,16,9.4129883943736E-6,1.81970085861E-5
shrugging,16,9.4129883943736E-6,3.4673685045253E-7
scalpel,16,9.4129883943736E-6,5.7543993733716E-7
toast,16,9.4129883943736E-6,8.3176377110267E-6
suicidal,16,9.4129883943736E-6,4.1686938347034E-6
scarred,16,9.4129883943736E-6,1.9054607179632E-6
buckle,16,9.4129883943736E-6,2.3988329190195E-6
skinny,16,9.4129883943736E-6,8.9125093813375E-6
suggestions,16,9.4129883943736E-6,1.9054607179632E-5
tatters,16,9.4129883943736E-6,3.5481338923358E-7
stamina,16,9.4129883943736E-6,1.9952623149689E-6
vomited,16,9.4129883943736E-6,7.0794578438414E-7
dr,16,9.4129883943736E-6,0.00015135612484362
badge,16,9.4129883943736E-6,8.7096358995608E-6
screws,16,9.4129883943736E-6,3.7153522909717E-6
mobilized,16,9.4129883943736E-6,1.8620871366629E-6
district,16,9.4129883943736E-6,7.2443596007499E-5
owned,16,9.4129883943736E-6,4.7863009232264E-5
opportunities,16,9.4129883943736E-6,3.8018939632056E-5
hardest,16,9.4129883943736E-6,1.122018454302E-5
passes,16,9.4129883943736E-6,2.6302679918954E-5
dripping,16,9.4129883943736E-6,2.5703957827689E-6
severing,16,9.4129883943736E-6,6.4565422903465E-7
rinke,16,9.4129883943736E-6,2.8840315031266E-8
slice,16,9.4129883943736E-6,8.7096358995608E-6
limped,16,9.4129883943736E-6,3.630780547701E-7
influenced,16,9.4129883943736E-6,1.81970085861E-5
huntress,16,9.4129883943736E-6,3.0902954325136E-7
survival,16,9.4129883943736E-6,2.3988329190195E-5
replacement,16,9.4129883943736E-6,2.454708915685E-5
enforcer,16,9.4129883943736E-6,9.3325430079699E-7
myrddin's,16,9.4129883943736E-6,0
borrow,16,9.4129883943736E-6,1.0E-5
elephant,16,9.4129883943736E-6,1.2022644346174E-5
unaware,16,9.4129883943736E-6,8.128305161641E-6
latest,16,9.4129883943736E-6,5.6234132519035E-5
panicked,16,9.4129883943736E-6,2.1379620895022E-6
salt,16,9.4129883943736E-6,3.7153522909717E-5
replies,16,9.4129883943736E-6,1.122018454302E-5
division,15,8.8246766197253E-6,6.7608297539198E-5
blinding,15,8.8246766197253E-6,1.4454397707459E-6
procedures,15,8.8246766197253E-6,2.454708915685E-5
colin's,15,8.8246766197253E-6,1.6595869074376E-7
sustain,15,8.8246766197253E-6,9.5499258602144E-6
ornate,15,8.8246766197253E-6,1.2589254117942E-6
triggered,15,8.8246766197253E-6,6.9183097091894E-6
replacing,15,8.8246766197253E-6,1.2589254117942E-5
bulldog,15,8.8246766197253E-6,2.1877616239496E-6
clapped,15,8.8246766197253E-6,8.7096358995608E-7
topsy's,15,8.8246766197253E-6,1.2022644346174E-8
mindless,15,8.8246766197253E-6,1.4125375446228E-6
define,15,8.8246766197253E-6,2.3988329190195E-5
disconnecting,15,8.8246766197253E-6,3.2359365692963E-7
sticky,15,8.8246766197253E-6,5.0118723362727E-6
idiots,15,8.8246766197253E-6,1.0E-5
ignorance,15,8.8246766197253E-6,1.1748975549395E-5
occupants,15,8.8246766197253E-6,3.0902954325136E-6
liar,15,8.8246766197253E-6,7.4131024130092E-6
graveyard,15,8.8246766197253E-6,3.4673685045253E-6
smartphone,15,8.8246766197253E-6,9.3325430079699E-6
unsure,15,8.8246766197253E-6,5.7543993733716E-6
bandage,15,8.8246766197253E-6,1.5848931924611E-6
hub,15,8.8246766197253E-6,1.0715193052376E-5
intuitive,15,8.8246766197253E-6,4.3651583224017E-6
transferred,15,8.8246766197253E-6,2.5703957827689E-5
gaping,15,8.8246766197253E-6,1.2882495516931E-6
fighter,15,8.8246766197253E-6,1.7782794100389E-5
mutual,15,8.8246766197253E-6,2.0417379446695E-5
holler,15,8.8246766197253E-6,7.9432823472428E-7
newest,15,8.8246766197253E-6,7.7624711662869E-6
prime,15,8.8246766197253E-6,7.9432823472428E-5
border,15,8.8246766197253E-6,5.7543993733716E-5
geek,15,8.8246766197253E-6,3.630780547701E-6
resolution,15,8.8246766197253E-6,3.8018939632056E-5
indistinct,15,8.8246766197253E-6,9.3325430079699E-7
horrific,15,8.8246766197253E-6,3.7153522909717E-6
exception,15,8.8246766197253E-6,2.6915348039269E-5
reappeared,15,8.8246766197253E-6,9.5499258602144E-7
ramifications,15,8.8246766197253E-6,1.9054607179632E-6
shaved,15,8.8246766197253E-6,3.981071705535E-6
tabs,15,8.8246766197253E-6,2.8183829312645E-6
cheekbones,15,8.8246766197253E-6,6.9183097091894E-7
eyeing,15,8.8246766197253E-6,1.0715193052376E-6
cinderhands,15,8.8246766197253E-6,0
socks,15,8.8246766197253E-6,9.5499258602144E-6
ruse,15,8.8246766197253E-6,1.4125375446228E-6
beep,15,8.8246766197253E-6,1.6595869074376E-6
droplets,15,8.8246766197253E-6,1.2022644346174E-6
braid,15,8.8246766197253E-6,1.4791083881682E-6
winter's,15,8.8246766197253E-6,1.0232929922808E-6
halt,15,8.8246766197253E-6,8.5113803820238E-6
occur,15,8.8246766197253E-6,3.7153522909717E-5
heating,15,8.8246766197253E-6,1.2302687708124E-5
sustaining,15,8.8246766197253E-6,3.8018939632056E-6
demanding,15,8.8246766197253E-6,1.3489628825917E-5
indian,15,8.8246766197253E-6,7.5857757502918E-5
silhouettes,15,8.8246766197253E-6,6.1659500186148E-7
transformation,15,8.8246766197253E-6,1.6982436524617E-5
luke's,15,8.8246766197253E-6,1.6218100973589E-6
independent,15,8.8246766197253E-6,9.1201083935591E-5
hunting,15,8.8246766197253E-6,2.6302679918954E-5
dramatically,15,8.8246766197253E-6,8.9125093813375E-6
rep,15,8.8246766197253E-6,1.2589254117942E-5
pretended,15,8.8246766197253E-6,3.1622776601684E-6
scattering,15,8.8246766197253E-6,1.9952623149689E-6
caved,15,8.8246766197253E-6,8.3176377110267E-7
legitimate,15,8.8246766197253E-6,1.81970085861E-5
fissure,15,8.8246766197253E-6,5.4954087385762E-7
studded,15,8.8246766197253E-6,1.4454397707459E-6
ink,15,8.8246766197253E-6,1.0471285480509E-5
sidelong,15,8.8246766197253E-6,4.2657951880159E-8
coverage,15,8.8246766197253E-6,3.4673685045253E-5
tug,15,8.8246766197253E-6,3.3113112148259E-6
unmasked,15,8.8246766197253E-6,5.2480746024977E-7
physics,15,8.8246766197253E-6,2.2387211385683E-5
abrupt,15,8.8246766197253E-6,2.454708915685E-6
cheating,15,8.8246766197253E-6,1.3489628825917E-5
horse,15,8.8246766197253E-6,5.8884365535559E-5
objective,15,8.8246766197253E-6,2.7542287033382E-5
shapeshifter,15,8.8246766197253E-6,1.9054607179632E-7
obese,15,8.8246766197253E-6,4.3651583224017E-6
bacon,15,8.8246766197253E-6,1.6595869074376E-5
customers,15,8.8246766197253E-6,5.7543993733716E-5
denied,15,8.8246766197253E-6,2.3988329190195E-5
rounds,15,8.8246766197253E-6,1.7782794100389E-5
thrashed,15,8.8246766197253E-6,6.3095734448019E-7
skidding,15,8.8246766197253E-6,3.5481338923358E-7
detour,15,8.8246766197253E-6,1.5488166189125E-6
sorting,15,8.8246766197253E-6,3.981071705535E-6
invitation,15,8.8246766197253E-6,1.3803842646029E-5
nigh,15,8.8246766197253E-6,1.6595869074376E-6
rejoin,15,8.8246766197253E-6,1.5488166189125E-6
fork,15,8.8246766197253E-6,7.9432823472428E-6
similarly,15,8.8246766197253E-6,2.1877616239496E-5
rope,15,8.8246766197253E-6,1.0964781961432E-5
team's,15,8.8246766197253E-6,1.0232929922808E-5
shielding,15,8.8246766197253E-6,1.6595869074376E-6
midair,15,8.8246766197253E-6,4.8977881936845E-7
straining,15,8.8246766197253E-6,1.5848931924611E-6
zipped,15,8.8246766197253E-6,4.677351412872E-7
reluctantly,15,8.8246766197253E-6,2.3988329190195E-6
soared,15,8.8246766197253E-6,1.0471285480509E-6
providing,15,8.8246766197253E-6,4.5708818961488E-5
surrendered,15,8.8246766197253E-6,4.5708818961488E-6
aesthetic,15,8.8246766197253E-6,8.3176377110267E-6
cares,15,8.8246766197253E-6,2.1379620895022E-5
describing,15,8.8246766197253E-6,1.6982436524617E-5
plotted,15,8.8246766197253E-6,1.9952623149689E-6
arrogance,15,8.8246766197253E-6,3.4673685045253E-6
tentacles,15,8.8246766197253E-6,1.3803842646029E-6
membership,15,8.8246766197253E-6,2.6915348039269E-5
dimly,15,8.8246766197253E-6,4.4668359215096E-7
daily,15,8.8246766197253E-6,0.00010964781961432
50,15,8.8246766197253E-6,0
filing,15,8.8246766197253E-6,9.3325430079699E-6
19th,15,8.8246766197253E-6,0
shén,15,8.8246766197253E-6,0
dot,15,8.8246766197253E-6,1.0232929922808E-5
soles,15,8.8246766197253E-6,1.4454397707459E-6
experiment,15,8.8246766197253E-6,2.2908676527678E-5
flashing,15,8.8246766197253E-6,4.1686938347034E-6
jutted,15,8.8246766197253E-6,5.1286138399136E-8
detailing,15,8.8246766197253E-6,3.630780547701E-6
umbrella,15,8.8246766197253E-6,7.7624711662869E-6
resembling,15,8.8246766197253E-6,3.019951720402E-6
squealing,15,8.8246766197253E-6,4.7863009232264E-7
successfully,15,8.8246766197253E-6,2.7542287033382E-5
tugging,15,8.8246766197253E-6,5.6234132519035E-7
skipping,15,8.8246766197253E-6,3.2359365692963E-6
deserves,15,8.8246766197253E-6,1.81970085861E-5
intentions,15,8.8246766197253E-6,1.2022644346174E-5
perked,15,8.8246766197253E-6,1.8620871366629E-7
disc,15,8.8246766197253E-6,1.2589254117942E-5
print,15,8.8246766197253E-6,3.630780547701E-5
veering,15,8.8246766197253E-6,3.1622776601684E-7
spared,15,8.8246766197253E-6,4.5708818961488E-6
dodging,15,8.8246766197253E-6,1.6982436524617E-6
peaceful,15,8.8246766197253E-6,1.8620871366629E-5
pathetic,15,8.8246766197253E-6,1.0715193052376E-5
slave,15,8.8246766197253E-6,1.8620871366629E-5
sideways,15,8.8246766197253E-6,3.3113112148259E-6
chemical,15,8.8246766197253E-6,4.3651583224017E-5
glossy,15,8.8246766197253E-6,2.3442288153199E-6
slashing,15,8.8246766197253E-6,9.3325430079699E-7
unconsciously,15,8.8246766197253E-6,1.0E-6
enemy's,15,8.8246766197253E-6,1.3489628825917E-6
owners,15,8.8246766197253E-6,3.4673685045253E-5
shatter,15,8.8246766197253E-6,1.5135612484362E-6
spark,15,8.8246766197253E-6,8.128305161641E-6
vet,15,8.8246766197253E-6,5.7543993733716E-6
cousin,15,8.8246766197253E-6,2.7542287033382E-5
adopted,15,8.8246766197253E-6,4.0738027780411E-5
breeze,15,8.8246766197253E-6,6.3095734448019E-6
seeds,15,8.8246766197253E-6,1.8620871366629E-5
maimed,15,8.8246766197253E-6,6.4565422903465E-7
development,15,8.8246766197253E-6,0.0002089296130854
huffed,15,8.8246766197253E-6,1.4454397707459E-7
damned,15,8.8246766197253E-6,7.9432823472428E-6
sabotage,15,8.8246766197253E-6,3.4673685045253E-6
23,15,8.8246766197253E-6,0
oppressive,15,8.8246766197253E-6,2.6302679918954E-6
conversations,15,8.8246766197253E-6,1.6982436524617E-5
pumped,15,8.8246766197253E-6,5.6234132519035E-6
criss,15,8.8246766197253E-6,9.3325430079699E-7
excepted,15,8.8246766197253E-6,5.0118723362727E-7
generate,15,8.8246766197253E-6,1.6982436524617E-5
toss,15,8.8246766197253E-6,6.7608297539198E-6
howled,15,8.8246766197253E-6,2.3988329190195E-7
nah,15,8.8246766197253E-6,1.8620871366629E-5
leapt,15,8.8246766197253E-6,1.0E-6
artist,15,8.8246766197253E-6,5.4954087385762E-5
wins,15,8.8246766197253E-6,4.3651583224017E-5
blend,15,8.8246766197253E-6,8.9125093813375E-6
sheared,15,8.8246766197253E-6,3.5481338923358E-7
talent,15,8.8246766197253E-6,3.630780547701E-5
id,15,8.8246766197253E-6,3.3113112148259E-5
treats,15,8.8246766197253E-6,8.7096358995608E-6
shocked,15,8.8246766197253E-6,1.4791083881682E-5
emblem,15,8.8246766197253E-6,3.2359365692963E-6
suppressing,15,8.8246766197253E-6,1.6218100973589E-6
mayoral,15,8.8246766197253E-6,1.5848931924611E-6
lately,15,8.8246766197253E-6,2.2908676527678E-5
river,15,8.8246766197253E-6,0.00010471285480509
visions,15,8.8246766197253E-6,5.6234132519035E-6
david,15,8.8246766197253E-6,0.00013182567385564
swallow,15,8.8246766197253E-6,7.2443596007499E-6
functions,15,8.8246766197253E-6,3.8018939632056E-5
daze,15,8.8246766197253E-6,7.5857757502918E-7
andrew,15,8.8246766197253E-6,3.2359365692963E-5
panes,15,8.8246766197253E-6,5.1286138399136E-7
provoking,15,8.8246766197253E-6,2.9512092266664E-6
earbuds,15,8.8246766197253E-6,4.7863009232264E-7
typically,15,8.8246766197253E-6,3.630780547701E-5
charger,15,8.8246766197253E-6,3.4673685045253E-6
tentatively,15,8.8246766197253E-6,1.2589254117942E-6
mattress,15,8.8246766197253E-6,3.981071705535E-6
tasha,15,8.8246766197253E-6,6.9183097091894E-7
could've,15,8.8246766197253E-6,8.128305161641E-6
subtly,15,8.8246766197253E-6,1.81970085861E-6
distractions,15,8.8246766197253E-6,2.2908676527678E-6
sunset,15,8.8246766197253E-6,1.0E-5
stars,15,8.8246766197253E-6,6.606934480076E-5
zipper,15,8.8246766197253E-6,1.5848931924611E-6
lawn,15,8.8246766197253E-6,9.3325430079699E-6
circling,15,8.8246766197253E-6,1.9952623149689E-6
descend,15,8.8246766197253E-6,4.0738027780411E-6
admittedly,15,8.8246766197253E-6,2.9512092266664E-6
overlooked,15,8.8246766197253E-6,5.7543993733716E-6
intoned,15,8.8246766197253E-6,1.3489628825917E-7
infection,15,8.8246766197253E-6,2.3442288153199E-5
nudged,15,8.8246766197253E-6,3.8018939632056E-7
parasites,15,8.8246766197253E-6,3.3113112148259E-6
collision,15,8.8246766197253E-6,9.5499258602144E-6
wallet,15,8.8246766197253E-6,1.1481536214969E-5
enforcement,15,8.8246766197253E-6,2.6302679918954E-5
accommodate,15,8.8246766197253E-6,1.0E-5
hinge,15,8.8246766197253E-6,1.7782794100389E-6
terribly,15,8.8246766197253E-6,8.3176377110267E-6
argued,15,8.8246766197253E-6,2.7542287033382E-5
erect,15,8.8246766197253E-6,3.019951720402E-6
sunlight,15,8.8246766197253E-6,7.0794578438414E-6
piledriver,15,8.8246766197253E-6,1.1748975549395E-7
riot,15,8.8246766197253E-6,1.2022644346174E-5
flaw,15,8.8246766197253E-6,3.8018939632056E-6
expendable,15,8.8246766197253E-6,7.2443596007499E-7
codes,15,8.8246766197253E-6,1.5135612484362E-5
pills,15,8.8246766197253E-6,1.0715193052376E-5
tourists,15,8.8246766197253E-6,1.2589254117942E-5
ache,15,8.8246766197253E-6,2.2908676527678E-6
expressed,15,8.8246766197253E-6,4.1686938347034E-5
logic,15,8.8246766197253E-6,2.5118864315096E-5
updated,15,8.8246766197253E-6,3.7153522909717E-5
cruel,15,8.8246766197253E-6,1.2882495516931E-5
mangled,15,8.8246766197253E-6,8.5113803820238E-7
stacks,15,8.8246766197253E-6,2.6302679918954E-6
comb,15,8.8246766197253E-6,3.019951720402E-6
closely,15,8.8246766197253E-6,3.630780547701E-5
bald,14,8.2363648450769E-6,6.4565422903465E-6
tieu,14,8.2363648450769E-6,1.6595869074376E-8
ladder,14,8.2363648450769E-6,1.0232929922808E-5
confrontations,14,8.2363648450769E-6,1.2882495516931E-6
bloated,14,8.2363648450769E-6,1.5135612484362E-6
mlekk,14,8.2363648450769E-6,0
establishing,14,8.2363648450769E-6,1.4791083881682E-5
26th,14,8.2363648450769E-6,0
nuances,14,8.2363648450769E-6,1.4454397707459E-6
suppress,14,8.2363648450769E-6,4.2657951880159E-6
intercepted,14,8.2363648450769E-6,3.2359365692963E-6
nuclear,14,8.2363648450769E-6,5.7543993733716E-5
fringes,14,8.2363648450769E-6,1.4125375446228E-6
lucid,14,8.2363648450769E-6,1.7378008287494E-6
ceramic,14,8.2363648450769E-6,4.8977881936845E-6
dial,14,8.2363648450769E-6,8.128305161641E-6
sold,14,8.2363648450769E-6,8.128305161641E-5
guesses,14,8.2363648450769E-6,1.6595869074376E-6
burying,14,8.2363648450769E-6,2.1379620895022E-6
haze,14,8.2363648450769E-6,2.5118864315096E-6
tom,14,8.2363648450769E-6,6.3095734448019E-5
swipe,14,8.2363648450769E-6,2.7542287033382E-6
bee,14,8.2363648450769E-6,1.0964781961432E-5
experimentation,14,8.2363648450769E-6,3.0902954325136E-6
motions,14,8.2363648450769E-6,3.5481338923358E-6
cycles,14,8.2363648450769E-6,8.5113803820238E-6
behalf,14,8.2363648450769E-6,2.454708915685E-5
recuperating,14,8.2363648450769E-6,3.630780547701E-7
william,14,8.2363648450769E-6,6.606934480076E-5
superpowered,14,8.2363648450769E-6,6.606934480076E-8
regain,14,8.2363648450769E-6,5.6234132519035E-6
